Frequency_Hz,TargetStrength_dB_re_1m
72352.1521521522,-37.9791656428355
72442.1921921922,-37.9794912882974
72532.2322322323,-37.979812000714
72622.2722722723,-37.980127473815
72712.3123123123,-37.9804374155624
72802.3523523524,-37.9807415487949
72892.3923923924,-37.9810396118298
72982.4324324324,-37.9813313590212
73072.4724724725,-37.9816165612716
73162.5125125125,-37.9818950064981
73252.5525525526,-37.9821665000511
73342.5925925926,-37.9824308650844
73432.6326326326,-37.9826879428779
73522.6726726727,-37.9829375931107
73612.7127127127,-37.9831796940841
73702.7527527528,-37.9834141428967
73792.7927927928,-37.9836408555684
73882.8328328328,-37.9838597671155
73972.8728728729,-37.9840708315762
74062.9129129129,-37.9842740219876
74152.952952953,-37.9844693303128
